,odID,objectID,modelFile,modelScale,modelMinPxSize,startTimeSec,startLat,startLon,startAltMeters,endTimeSec,endLat,endLon,endAltMeters,leafletColor,leafletWeight,leafletStyle,leafletOpacity,leafletCurveType,leafletCurvature,useArrows,cesiumColor,cesiumWeight,cesiumStyle,cesiumOpacity,ganttColor,popupText,startElevMeters,endElevMeters,wayname,waycategory,surface,waytype,steepness,tollway
291,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1071.2771954529844,42.968453,-78.790809,0,1075.7328674483197,42.967897,-78.790778,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,193.4,195.6,Getzville Road,No category,Asphalt,Road,0,
292,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1075.7328674483197,42.967897,-78.790778,0,1078.8808892248026,42.967504,-78.790793,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,195.6,196.8,Getzville Road,No category,Asphalt,Road,0,
293,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1078.8808892248026,42.967504,-78.790793,0,1079.0251367204844,42.967486,-78.790794,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,196.8,197.1,Getzville Road,No category,Asphalt,Road,0,
294,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1079.0251367204844,42.967486,-78.790794,0,1084.2140392168108,42.966853,-78.790983,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,197.1,198.9,Getzville Road,No category,Asphalt,Road,0,
295,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1084.2140392168108,42.966853,-78.790983,0,1087.3743597251041,42.96649,-78.791194,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,198.9,199.6,Getzville Road,No category,Asphalt,Road,0,
296,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1087.3743597251041,42.96649,-78.791194,0,1090.4057534449819,42.966142,-78.791397,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,199.6,200.6,Getzville Road,No category,Asphalt,Road,0,
297,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1090.4057534449819,42.966142,-78.791397,0,1092.768537319733,42.965871,-78.791556,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,200.6,201.4,Getzville Road,No category,Asphalt,Road,0,
298,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1092.768537319733,42.965871,-78.791556,0,1096.225421121153,42.965474,-78.791787,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,201.4,202.4,Getzville Road,No category,Asphalt,Road,0,
299,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1096.225421121153,42.965474,-78.791787,0,1101.31337343872,42.96489,-78.792128,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,202.4,203.7,Getzville Road,No category,Asphalt,Road,0,
300,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1101.31337343872,42.96489,-78.792128,0,1101.870104072436,42.964826,-78.792165,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,203.7,203.8,Getzville Road,No category,Asphalt,Road,0,
301,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1101.870104072436,42.964826,-78.792165,0,1106.6375445392457,42.964278,-78.792482,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,203.8,203.3,Getzville Road,No category,Asphalt,Road,0,
302,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1106.6375445392457,42.964278,-78.792482,0,1109.0000000000002,42.964002,-78.792624,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,203.3,203.0,Getzville Road,No category,Asphalt,Road,0,
303,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1109.0000000000002,42.964002,-78.792624,0,1111.8000000000002,42.963969,-78.792108,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,203.0,202.7,"Main Street, NY 5",No category,Asphalt,State Road,0,
304,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1111.8000000000002,42.963969,-78.792108,0,1138.548666840348,42.961964,-78.792104,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,202.7,204.8,Berryman Drive,No category,Asphalt,Street,0,
305,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1138.548666840348,42.961964,-78.792104,0,1144.672177047766,42.961505,-78.792103,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,204.8,205.8,Berryman Drive,No category,Asphalt,Street,0,
306,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1144.672177047766,42.961505,-78.792103,0,1177.0245995331227,42.95908,-78.792123,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,205.8,208.9,Berryman Drive,No category,Asphalt,Street,0,
307,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1177.0245995331227,42.95908,-78.792123,0,1180.3198305467276,42.958833,-78.792122,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,208.9,209.1,Berryman Drive,No category,Asphalt,Street,0,
308,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1180.3198305467276,42.958833,-78.792122,0,1210.7372837131284,42.956553,-78.792129,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,209.1,210.0,Berryman Drive,No category,Asphalt,Street,0,
309,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1210.7372837131284,42.956553,-78.792129,0,1261.9000000000003,42.952718,-78.792143,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,210.0,210.8,Berryman Drive,No category,Asphalt,Street,0,
310,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1261.9000000000003,42.952718,-78.792143,0,1267.8764160817716,42.952656,-78.792437,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,210.8,210.8,Saratoga Road,No category,Asphalt,Street,0,
311,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1267.8764160817716,42.952656,-78.792437,0,1272.1916326115172,42.95263,-78.792655,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,210.8,210.8,Saratoga Road,No category,Asphalt,Street,0,
312,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1272.1916326115172,42.95263,-78.792655,0,1277.9009033329348,42.952622,-78.792947,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,210.8,210.9,Saratoga Road,No category,Asphalt,Street,0,
313,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1277.9009033329348,42.952622,-78.792947,0,1285.180246301325,42.952637,-78.793319,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,210.9,210.9,Saratoga Road,No category,Asphalt,Street,0,
314,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1285.180246301325,42.952637,-78.793319,0,1300.2680903165087,42.95265,-78.794091,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,210.9,211.1,Saratoga Road,No category,Asphalt,Street,0,
315,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1300.2680903165087,42.95265,-78.794091,0,1310.180245509572,42.952663,-78.794598,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,211.1,211.3,Saratoga Road,No category,Asphalt,Street,0,
316,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1310.180245509572,42.952663,-78.794598,0,1329.2004011657507,42.952685,-78.795571,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,211.3,211.6,Saratoga Road,No category,Asphalt,Street,0,
317,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1329.2004011657507,42.952685,-78.795571,0,1334.3000000000004,42.952685,-78.795832,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,211.6,211.7,Saratoga Road,No category,Asphalt,Street,0,
318,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1334.3000000000004,42.952685,-78.795832,0,1342.0201755851992,42.952401,-78.795902,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,211.7,211.9,Ruskin Road,No category,Asphalt,Street,0,
319,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1342.0201755851992,42.952401,-78.795902,0,1353.3902551907322,42.951977,-78.795943,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,211.9,212.2,Ruskin Road,No category,Asphalt,Street,0,
320,2,Truck,/veroviz/models/ub_truck.gltf,100,75,1353.3902551907322,42.951977,-78.795943,0,1353.9000000000003,42.951958,-78.795941,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.2,212.3,Ruskin Road,No category,Asphalt,Street,0,
321,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1353.9000000000003,42.951958,-78.795942,0,1383.9000000000003,42.951958,-78.795942,0,,,,,,,,,,,,lightgray,,,,,,,,,
322,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1383.9000000000003,42.951958,-78.795941,0,1384.4097448092684,42.951977,-78.795943,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,213.1,213.0,Ruskin Road,No category,Asphalt,Street,0,
323,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1384.4097448092684,42.951977,-78.795943,0,1395.7798244148014,42.952401,-78.795902,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,213.0,212.8,Ruskin Road,No category,Asphalt,Street,0,
324,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1395.7798244148014,42.952401,-78.795902,0,1403.5000000000002,42.952685,-78.795832,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.8,212.6,Ruskin Road,No category,Asphalt,Street,0,
325,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1403.5000000000002,42.952685,-78.795832,0,1405.6688388815767,42.952685,-78.795943,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.6,212.6,Saratoga Road,No category,Asphalt,Street,0,
326,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1405.6688388815767,42.952685,-78.795943,0,1431.6804588979917,42.952787,-78.797267,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.6,212.3,Saratoga Road,No category,Asphalt,Street,0,
327,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1431.6804588979917,42.952787,-78.797267,0,1438.3553270727605,42.952818,-78.797606,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.3,212.2,Saratoga Road,No category,Asphalt,Street,0,
328,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1438.3553270727605,42.952818,-78.797606,0,1450.8000000000004,42.952876,-78.798238,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.2,212.0,Saratoga Road,No category,Asphalt,Street,0,
329,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1450.8000000000004,42.952876,-78.798238,0,1451.737335462977,42.952876,-78.798286,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.0,212.0,Lebrun Road,No category,Asphalt,Street,0,
330,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1451.737335462977,42.952876,-78.798286,0,1468.1628357449927,42.952887,-78.799127,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.0,212.0,Lebrun Road,No category,Asphalt,Street,0,
331,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1468.1628357449927,42.952887,-78.799127,0,1470.6303681803176,42.95288,-78.799253,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.0,212.0,Lebrun Road,No category,Asphalt,Street,0,
332,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1470.6303681803176,42.95288,-78.799253,0,1477.215424753737,42.952859,-78.799589,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.0,212.0,Lebrun Road,No category,Asphalt,Street,0,
333,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1477.215424753737,42.952859,-78.799589,0,1516.9429437551833,42.952701,-78.801612,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.0,212.0,Lebrun Road,No category,Asphalt,Street,0,
334,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1516.9429437551833,42.952701,-78.801612,0,1542.0959860748776,42.95271,-78.8029,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.0,212.1,Lebrun Road,No category,Asphalt,Street,0,
335,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1542.0959860748776,42.95271,-78.8029,0,1561.3000000000004,42.952731,-78.803883,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.1,212.4,Lebrun Road,No category,Asphalt,Street,0,
336,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1561.3000000000004,42.952731,-78.803883,0,1574.326251103544,42.954155,-78.803882,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,212.4,211.8,Eggert Road,No category,Asphalt,Road,0,
337,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1574.326251103544,42.954155,-78.803882,0,1577.9944643036379,42.954556,-78.803881,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,211.8,211.2,Eggert Road,No category,Asphalt,Road,0,
338,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1577.9944643036379,42.954556,-78.803881,0,1578.8909338951985,42.954654,-78.803881,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,211.2,211.1,Eggert Road,No category,Asphalt,Road,0,
339,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1578.8909338951985,42.954654,-78.803881,0,1582.1200610732212,42.955007,-78.80388,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,211.1,210.7,Eggert Road,No category,Asphalt,Road,0,
340,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1582.1200610732212,42.955007,-78.80388,0,1588.7978591856697,42.955737,-78.803878,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,210.7,210.1,Eggert Road,No category,Asphalt,Road,0,
341,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1588.7978591856697,42.955737,-78.803878,0,1595.265472014971,42.956444,-78.803886,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,210.1,209.8,Eggert Road,No category,Asphalt,Road,0,
342,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1595.265472014971,42.956444,-78.803886,0,1599.3003923040553,42.956885,-78.803874,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,209.8,209.6,Eggert Road,No category,Asphalt,Road,0,
343,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1599.3003923040553,42.956885,-78.803874,0,1601.514124268436,42.957127,-78.803874,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,209.6,209.5,Eggert Road,No category,Asphalt,Road,0,
344,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1601.514124268436,42.957127,-78.803874,0,1604.1212140794507,42.957412,-78.803873,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,209.5,209.4,Eggert Road,No category,Asphalt,Road,0,
345,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1604.1212140794507,42.957412,-78.803873,0,1605.8135833367003,42.957597,-78.803871,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,209.4,209.2,Eggert Road,No category,Asphalt,Road,0,
346,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1605.8135833367003,42.957597,-78.803871,0,1612.3175689887098,42.958308,-78.803872,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,209.2,208.5,Eggert Road,No category,Asphalt,Road,0,
347,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1612.3175689887098,42.958308,-78.803872,0,1614.2843148150785,42.958523,-78.803872,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,208.5,208.2,Eggert Road,No category,Asphalt,Road,0,
348,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1614.2843148150785,42.958523,-78.803872,0,1617.2298598658133,42.958845,-78.803872,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,208.2,207.7,Eggert Road,No category,Asphalt,Road,0,
349,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1617.2298598658133,42.958845,-78.803872,0,1625.344167681559,42.959732,-78.803883,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,207.7,206.5,Eggert Road,No category,Asphalt,Road,0,
350,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1625.344167681559,42.959732,-78.803883,0,1633.1566170241738,42.960586,-78.803894,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,206.5,205.5,Eggert Road,No category,Asphalt,Road,0,
351,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1633.1566170241738,42.960586,-78.803894,0,1642.2497477762145,42.96158,-78.803906,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,205.5,204.4,Eggert Road,No category,Asphalt,Road,0,
352,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1642.2497477762145,42.96158,-78.803906,0,1643.8141275214864,42.961751,-78.803909,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,204.4,204.3,Eggert Road,No category,Asphalt,Road,0,
353,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1643.8141275214864,42.961751,-78.803909,0,1646.7326102048712,42.96207,-78.803916,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,204.3,204.1,Eggert Road,No category,Asphalt,Road,0,
354,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1646.7326102048712,42.96207,-78.803916,0,1649.0380655402914,42.962322,-78.803921,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,204.1,204.0,Eggert Road,No category,Asphalt,Road,0,
355,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1649.0380655402914,42.962322,-78.803921,0,1651.1880284300178,42.962557,-78.803926,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,204.0,203.9,Eggert Road,No category,Asphalt,Road,0,
356,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1651.1880284300178,42.962557,-78.803926,0,1655.3690497876778,42.963014,-78.803936,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,203.9,203.4,Eggert Road,No category,Asphalt,Road,0,
357,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1655.3690497876778,42.963014,-78.803936,0,1658.6625441301317,42.963374,-78.803943,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,203.4,203.1,Eggert Road,No category,Asphalt,Road,0,
358,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1658.6625441301317,42.963374,-78.803943,0,1665.7978007986296,42.964154,-78.803938,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,203.1,202.3,Eggert Road,No category,Asphalt,Road,0,
359,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1665.7978007986296,42.964154,-78.803938,0,1668.2677067421153,42.964424,-78.803936,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,202.3,202.0,Eggert Road,No category,Asphalt,Road,0,
360,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1668.2677067421153,42.964424,-78.803936,0,1669.100144231463,42.964515,-78.803936,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,202.0,201.9,Eggert Road,No category,Asphalt,Road,0,
361,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1669.100144231463,42.964515,-78.803936,0,1669.8594004146087,42.964598,-78.803936,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,201.9,201.7,Eggert Road,No category,Asphalt,Road,0,
362,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1669.8594004146087,42.964598,-78.803936,0,1671.9542264969584,42.964827,-78.803935,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,201.7,201.3,Eggert Road,No category,Asphalt,Road,0,
363,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1671.9542264969584,42.964827,-78.803935,0,1679.7480639663574,42.965679,-78.803932,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,201.3,199.5,Eggert Road,No category,Asphalt,Road,0,
364,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1679.7480639663574,42.965679,-78.803932,0,1681.312314988354,42.96585,-78.803932,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,199.5,199.3,Eggert Road,No category,Asphalt,Road,0,
365,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1681.312314988354,42.96585,-78.803932,0,1689.600126392366,42.966756,-78.803929,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,199.3,198.0,Eggert Road,No category,Asphalt,Road,0,
366,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1689.600126392366,42.966756,-78.803929,0,1705.1145873715575,42.968452,-78.803932,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,198.0,196.1,Eggert Road,No category,Asphalt,Road,0,
367,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1705.1145873715575,42.968452,-78.803932,0,1711.4632989723023,42.969146,-78.803924,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,196.1,194.2,Eggert Road,No category,Asphalt,Road,0,
368,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1711.4632989723023,42.969146,-78.803924,0,1713.6614363637088,42.969383,-78.803978,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,194.2,193.7,Eggert Road,No category,Asphalt,Road,0,
369,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1713.6614363637088,42.969383,-78.803978,0,1729.3858016225963,42.970826,-78.80525,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,193.7,190.2,Eggert Road,No category,Asphalt,Road,0,
370,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1729.3858016225963,42.970826,-78.80525,0,1739.7893477361758,42.971781,-78.806091,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,190.2,188.3,Eggert Road,No category,Asphalt,Road,0,
371,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1739.7893477361758,42.971781,-78.806091,0,1743.3562440361382,42.97211,-78.806376,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,188.3,188.1,Eggert Road,No category,Asphalt,Road,0,
372,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1743.3562440361382,42.97211,-78.806376,0,1756.890327832699,42.973359,-78.807456,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,188.1,188.0,Eggert Road,No category,Asphalt,Road,0,
373,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1756.890327832699,42.973359,-78.807456,0,1767.0993866092592,42.974301,-78.808271,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,188.0,188.0,Eggert Road,No category,Asphalt,Road,0,
374,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1767.0993866092592,42.974301,-78.808271,0,1770.4416034113144,42.974605,-78.808547,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,188.0,187.7,Eggert Road,No category,Asphalt,Road,0,
375,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1770.4416034113144,42.974605,-78.808547,0,1773.6032420724846,42.974901,-78.80879,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,187.7,187.3,Eggert Road,No category,Asphalt,Road,0,
376,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1773.6032420724846,42.974901,-78.80879,0,1773.6789032139272,42.974908,-78.808796,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,187.3,187.1,Eggert Road,No category,Asphalt,Road,0,
377,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1773.6789032139272,42.974908,-78.808796,0,1776.590999722386,42.975181,-78.809019,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,187.1,186.5,Eggert Road,No category,Asphalt,Road,0,
378,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1776.590999722386,42.975181,-78.809019,0,1780.2615176590489,42.975522,-78.809307,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,186.5,185.7,Eggert Road,No category,Asphalt,Road,0,
379,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1780.2615176590489,42.975522,-78.809307,0,1785.513978201162,42.975922,-78.809868,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,185.7,184.5,Eggert Road,No category,Asphalt,Road,0,
380,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1785.513978201162,42.975922,-78.809868,0,1786.7874924832884,42.976019,-78.810004,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,184.5,184.4,Eggert Road,No category,Asphalt,Road,0,
381,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1786.7874924832884,42.976019,-78.810004,0,1788.296185647382,42.976134,-78.810165,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,184.4,184.3,Eggert Road,No category,Asphalt,Road,0,
382,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1788.296185647382,42.976134,-78.810165,0,1794.0365508151363,42.976572,-78.810777,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,184.3,184.0,Eggert Road,No category,Asphalt,Road,0,
383,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1794.0365508151363,42.976572,-78.810777,0,1797.5686107152042,42.976835,-78.811162,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,184.0,183.9,Eggert Road,No category,Asphalt,Road,0,
384,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1797.5686107152042,42.976835,-78.811162,0,1800.5605643768768,42.977002,-78.811545,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,183.9,183.8,Eggert Road,No category,Asphalt,Road,0,
385,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1800.5605643768768,42.977002,-78.811545,0,1806.84857880232,42.977133,-78.812464,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,183.8,183.4,Eggert Road,No category,Asphalt,Road,0,
386,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1806.84857880232,42.977133,-78.812464,0,1808.9542887002317,42.977162,-78.812775,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,183.4,183.3,Eggert Road,No category,Asphalt,Road,0,
387,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1808.9542887002317,42.977162,-78.812775,0,1810.206593974873,42.977179,-78.81296,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,183.3,183.3,Eggert Road,No category,Asphalt,Road,0,
388,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1810.206593974873,42.977179,-78.81296,0,1811.8656102860211,42.977202,-78.813205,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,183.3,183.2,Eggert Road,No category,Asphalt,Road,0,
389,3,Truck,/veroviz/models/ub_truck.gltf,100,75,1811.8656102860211,42.977202,-78.813205,0,1815.414816814355,42.977252,-78.813729,0,orange,3,solid,0.8,straight,0,True,orange,3,solid,0.8,orange,,183.2,183.1,Eggert Road,No category,Asphalt,Road,0,
